#رقم	مشكول	غير مشكول	root	وزن	derived	الأصل	معرفة	جنس	مؤنثه	مذكره	عدد	الجمع	مفرد	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض, لف,	ـو	ك	كال	ها	هم	تنوين النصب للجمع	شرح	
2	ذِمِّيٌّ		ذمم		منسوب	ذِمّةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""رَجُلٌ ذِمِّيٌّ"" : الَّذِي أُعْطِيَ الذِّمَّةَ، أَيْ أُعْطِيَ الع"	
3	نَاصِرِيٌّ		نصر		منسوب	نَاصِرٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". 1.(مَنْسُوبٌ إِلَى مَدِينَةِ النَّاصِرَةِ بِفِلِسْطِينَ) : يَسُوعُ النَّاصِرِيُّ. 2.""نَاصِرِيٌّ"": الْمُعْتَنِقُ لآرَاءِ وَأَفْكَارِ الرَّئِيسِ الْمِصْرِيِّ الرَّاحِلِ جَمَالِ عَبْدِ النَّاصِرِ."	
4	مِيكَانِيكِيٌّ		ميكانيكي			مِيكَانِيكَا		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ج: ـون. ن. مِيكَانِيٌّ.	
5	مِيكَانِيٌّ		ميكاني			مِيكَانِيكَا		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون. ""عَامِلٌ مِيكَانِيٌّ"" : الَّذِي يَقُومُ بِإِصْلاَحِ مَا لَهُ عَلاَقَةٌ بِالآلاَتِ الْمِيكَانِيكِيَّةِ."	
6	إقْطَاعِيٌّ		قطع			إقْطَاعٌِ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". 1.: الْمالِكُ لِلإقْطَاعَةِ عَلَى نِظامِ الإقْطَاعِ. ""كانَ إقْطَاعِياًّ يَمْلِكُ الأرَاضِيَ الكَثِيرَةَ وَيُشَغِّلُ النَّاسَ كالعَبِيدِ"". 2.""اِنْقَضَى العَهْدُ الإقْطَاعِيُّ"" : زَمَنُ سَيْطَرَةِ نِظَامِ الإقْطَاعِ."	
7	مُعْجَمَاتِيٌّ		عجم			مُعْجَمٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""عَالِمٌ مُعْجَمَاتِيٌّ"" : مُخْتَصٌّ بِصِنَاعَةِ الْمُعْجَمَاتِ."	
8	صَحَفِيٌّ		صحف			صَحَافَةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						. ن.صِحَافِيٌّ.	
9	صِحَافِيٌّ		صحف			صَحَافَةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""صِحَافِيٌّ نَشِيطٌ"" : مَنْ يُزَاوِلُ مِهْنَةَ الصِّحَافَةِ وَيُقَالُ لَهُ أَيْضاً صَحَفِيٌّ."	
10	رِواقِيٌّ		روق			رِواقٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						. : مَنْ كانَ عَلَى مَذْهَبِ الرِّواقِيَّةِ.	
11	رَمْزِيٌّ		رمز			رَمْزٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						. : مَنْ كانَ على مَذْهَبِ الرَّمْزِيَّةِ.	
12	دُهْرِيٌّ		دهر			دَهْرٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". 1.""شَيْخٌ دُهْرِيٌّ"" : قَديمٌ مُسِنٌّ طالَ عَلَيْهِ الزَّمَنُ. ""صَخْرٌ دُهْرِيٌ"". 2.""وَلَدٌ دُهْرِيٌّ"" : حاذِقٌ، ماهِرٌ."	
13	خَيْمِيٌّ		خيم			خَيْمَةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						.: صَانِعُ الخِيَامِ وَبَائِعُهَا.	
14	حَوَارِيٌّ		حواري					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون. 1. ""هُوَ مِنْ حَوَارِيِّ الأَمِيرِ"" : خَاصَّتُهُ، مِنْ أصْحَابِهِ، الخَالِصُ النَّقِيُّ مِنْ كُلِّ عَيْبٍ وَالْمُبَالِغُ فِي الْمُوَالاَةِ. 2.""الحَوَاريُّونَ"" : رُسُلُ السَّيِّدِ الْمَسِيحِ وَأنْصَارُهُ."	
15	حَلْوانِيٌّ		حلو					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						.: صَانِعُ، الحَلْوَاءِ، بائِعُها.	
16	جَنَائِزِيٌّ		جنائزي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون. 1.""حَمَلَ الجَنَائِزِيُّونَ نَعْشَ الْمَيِّتِ"": مَنْ يَحْمِلُونَ نَعْشَ الْمَيِّتِ فِي مَوْكِبِ الجِنَازَةِ. 2.""رَتَّلَ الجَنَائِزِيُّ لَحْناً جَنَائِزِيّاً"" : مَنْ يَقْرَأُ أَمَامَ نَعْشِ الْمَيِّتِ فِي مَوْكِبِ الجَنَازَةِ."	
17	إكْلِيرِيكِيٌّ		إكليريكي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ج: ـون. : مَنْ يُرَبَّى وَيُثَقَّفُ فِي الإِكْلِيرِيكِيَّةِ.	
18	برغماتيٌّ							مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو							
19	بُرْجُوَازيٌّ							مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو							
20	باروديٌٌّ							مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						عامل مصنع بارود	
21	يَمِينِيٌّ		يمن					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""نَائِبٌ يَمِينِـيٌّ"" : الْمُحَافِظُ فِي سِيَاسَتِهِ وَالْمُتَمَسِّكُ بِآرَاءٍ وَمَوَاقِفَ لَهَا طَابَعُ الْحِفَاظِ عَلَى مَا هُوَ سَائِدٌ خِلاَفَ الْيَسَارِيِّ."	
22	وَهَّابِيٌّ		وهب					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"وَهَّابِيٌّ-وَهَّابِيٌّ، ةٌ [و هـ ب]. ""وَهَّابِيُّ الْمَذْهَبِ"" : أَيْ مُنْتَسِبٌ إِلَى الوَهَّابِيَّةِ."	
23	وُصُولٍيٌّ		وصل					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""رَجُلٌ وُصُولِيٌّ"" : رَجُلٌ يَسْعَى إِلَى بُلُوغِ غَايَتِهِ بِأَيِّ وَسِيلَةٍ وَمَهْمَا كَلَّفَهُ الأَمْرُ."	
24	يَهُودِيٌّ		هود					مذكر			مفرد	+ات;يَهُودٌ		Ta	DnT	Pf			Tn									يَهُودِيٌّ-يَهُودِيٌّ، ةٌ [هـ و د]. وَاحِدُ الْيَهُودِ. جَمْعُ مُؤَنِّثِهِ يَهُودِيَّاتٌ.	
25	يَهُودٌ							مذكر			جمع		يَهُودِيٌّ						Tn										
26	نَصْرَانِيٌّ		نصر					مذكر			مفرد	+ون;+ات;نَصَارَى		Ta	DnT	Pf	PmS		Tn			ـو						. 1. : الْمَسِيحِيُّ، مَنْ يَدِينُ بِدِينِ السَّيِّدِ الْمَسِيحِ. 2. : مَنْسُوبٌ إِلَى مَدِينَةِ النَّاصِرَةِ. ن. نَاصِرِيٌّ.	
27	نَصَارَى							مذكر			جمع		نَصْرَانِيٌّ														Non		
28	مِسْمَارِيٌّ		مسماري					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									"""خَطٌّ مِسْمَارِيٌّ"" : خَطُّ الآشُورِيِّينَ، وَهُوَ يُشْبِهُ شَكْلَ الْمِسْمَارِ."	
29	مَجَّانِيّ		مجن					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									مَجَّانِيّ-مَجَّانِيّ، ةٌ [م ج ن].: كُلُّ مَا هُوَ بِالْمَجَّانِ أَيْ بِلاَ ثَمَنٍ أَوْ مُقَابِلٍ.	
30	تِلْقائِيٌّ		لقي					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									"تِلْقائِيٌّ-تِلْقائِيٌّ، ةٌ [ل ق ي]. ""عَمَلٌ تِلْقائِيٌّ"" : عَ"	
31	لَوْذَعِيٌّ		لذع					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"لَوْذَعِيٌّ-لَوْذَعِيٌّ، ةٌ [ل ذ ع]. 1. ""طَالِبٌ لَوْذَعِيٌّ"" : أَلْمَعِيٌّ ذَكِيّ"	
32	كِيمَاوِيٌّ		كيماوي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ج: ـون، ـات. ن. كِيمِيَائِيٌّ.	
33	تَكْميلِيٌّ		كمل					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									"تَكْميلِيٌّ-تَكْميلِيٌّ، ةٌ [ك م ل]. 1.""عَمَلٌ تَكْميلِيٌّ"" : إِضافِيٌّ. 2.""الْمَرْحَلَةُ التَّكْميلِيَّةُ"" : مَرْحَلَةٌ في مَدارِسِ الشَّرْقِ الأوْسطِ تَتْلُو الْمَرْحَلَةَ الابْتِدائِيَّةَ وَتَسْبِقُ الْمَرْحَلَةَ الثَّانَوِيَّةَ العاليَةَ."	
34	كِلاَسِيكِيٌّ		كلاسيكي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون، ـات. 1.""كَاتِبٌ كِلاَسِيكِيٌّ"" : كَاتِبٌ يَسْتَوْحِي نَمَاذِجَهُ الأَدَبِيَّةَ مِنَ التُّرَاثِ، في مُطَابَقَةٍ لِتَقَالِيدِ الأُدَبَاءِ وَالكُتَّابِ القُدَامَى. ""مُؤَلِّفٌ كِلاَسِيكِيٌّ"" ""نَمَاذِجُ كِلاَسِيكِيَّةُ"". 2.""الْمُوسِيقَى الكِلاَسِيكِيَّة"" : هِيَ الْمُوسِيقَى الَّتِي وَضَعَهَا أَعْلاَمُ الْمُوسِيقَى فِي الغَرْبِ مِثْلُ بِتْهُوفَن وَمُوزَار وَبَاخ وَغَيْرِهِمْ."	
35	كَتَّانِيٌّ		كتن					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						. : بَائِعُ الكَتَّانِ.	
36	كُتْبِيٌّ		كتب					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""زَارَ الكُتْبِيَّ فِي الْمَكْتَبَةِ"" : أَيْ بَائِعَ الكُتُبِ، صَاحِبَ الْمَكْتَبَةِ، حَافِظ الكُتُبِ."	
37	قَطَائِفِيٌّ		قطف					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						قَطَائِفِيٌّ، ةٌ - [ق ط ف]. : صَانِعُ الْقَطَائِفِ وَبَائِعُهَا. 	
38	تَقَدُّمِيٌّ		قدم					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""رَجُلٌ تَقَدُّمِيٌّ"": مُؤْمِنٌ بِأَفْكارِ التَّقَدُّمِ والتَّطَوُّرِ."	
39	تَقْديريٌّ		قدر					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									"تَقْديريٌّ، ةٌ - [ق د ر]. ""رَأْيٌ تَقْدِيرِيٌّ"" : رَأيٌ فيهِ تَمَهُّلٌ وتأَمُّلٌ ولا يَتَضَمَّنُ أَيَّ حُكْمٍ نِهائِيٍّ، مُجَرَّدُ تَقْديرٍ. "	
40	فَاكِهَانِيٌّ		فكه					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						فَاكِهَانِيٌّ-فَاكِهَانِيٌّ، ةٌ 	فَاكِهَانِيٌّ، ةٌ - [ف ك هـ]. : بَائِعُ الْفَوَاكِهِ. 
41	فَقْرِيٌّ		فقر					مذكر			مفرد	ج:+ات		Ta	DnT	Pf			Tn									". 1.""الْعَمُودُ الْفَقْرِيُّ"": سِلْسِلَةُ خَرَزَاتِ الظَّهْرِ وَعَدَدُهَا ثَلاَثٌ وَثَلاَثُونَ فَقَارَةً عِنْدَ الإِنْسَانِ. 2.""حَيَوَانَاتٌ فِقْرِيَّاتٌ"" : الْحَيَوَانَاتُ الَّتِي تَشْتَمِلُ عَلَى ذَوَاتِ الْفَقَارِ كَالأَسْمَاكِ وَالطُّيُورِ وَالزَّوَاحِفِ وَالثَّدْيِيَّاتِ ."	
42	فِدَائِيٌّ		فدي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""فِدَائِيٌّ فِلِسْطِينِيٌّ"" : الْفِلِسْطِينِيُّ الْمُجَاهِدُ فِي سَبِيلِ تَحْرِيرِ بِلاَدِهِ مِنَ الاِحْتِ"	
43	فَاشِيٌّ		فاشي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ن. فَاشِسْتِيٌّ، ةٌ.	
44	غَسَّانِيٌّ		غسن					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"غَسَّانِيٌّ-غَسَّانِيٌّ، ةٌ [غ س ن]. 1.""وَلَدٌ غَسَّانِيٌّ"" : جَمِيل"	
45	عِيَانِيٌّ		عين					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"عِيَانِيٌّ-عِيَانِيٌّ، ةٌ [ع ي ن]. ""شَاهِدٌ عِيَانِيٌّ"" : الَّذِي يَشْهَدُ بِمَا رَآهُ وَعَايَنَهُ."	
46	عَمِيٌّ		عمي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""رَجُلٌ عَمِيُّ الْقَلْبِ"" : جَاهِلٌ، ذُو عَمىً."	
47	عَمَلِيٌّ		عمل					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"عَمَلِيٌّ-عَمَلِيٌّ، ةٌ [ع م ل]. 1. إِنْجَازٌ عَمَلِيٌّ"" : فِعْلِيٌّ، تَطْبِيقِيٌّ. 2. ""الْحَيَاةُ الْعَمَلِيَّةُ"" : الْحَيَاةُ الْوَاقِعِيَّةُ."	
48	عَلِيٌّ		علو،علي					مذكر			مفرد	+ون;+ات;عِلْيَةٌ		Ta	DnT	Pf	PmS		Tn			ـو						". 1. ""كَانَ فِي مَكَانٍ عَلِيٍّ"" : فِي مَكَانٍ مُرْتَفِعٍ.مريم آية 57 وَرَفَعْنَاهُ مَكَاناً عَلِيّاً (قرآن). 2.""هُوَ اللهُ الْعَلِيُّ الْقَدِيرُ"" : مِنْ أَسْمَاءِ اللَّهِ الْحُسْنَى، أَيْ الأَعْلَى. 3. ""عَلِيَّةُ القَومِ"" : أَشْرافُهُمْ. ""جَدِيلَةٌ تَجْرِي عَلَيْهَا الْكِبَارُ وَالصِّغَارُ وَالْعَلِيَّةُ وَالسُّفْلِيَّةُ"". (التوحيدي). 4.""عَلِيّ"" : اِسْمُ عَلَمٍ لِلْذُّكُورِ."	
49	عِلْيَةٌ							مؤنث			جمع		عَلِيٌّ						Tn										
50	عُلْوِيٌّ		علو					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"عُلْوِيٌّ-عُلْوِيٌّ، ةٌ [ع ل و]. 1. ""نُورٌ عُلْوِيٌّ"" : سَمَاوِيٌّ. 2.""الإِرَادَةُ الْعُلْوِيَّةُ"" : إِرَادَةُ اللَّهِ. 3. ""فِي الطَّابَقِ الْعُلْوِيِّ"" : الطَّابَقُ الأَعْلَى."	
51	عَقَارِيٌّ		عقر					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"عَقَارِيٌّ-عَقَارِيٌّ، ةٌ [ع ق ر]. الْمُخْتَصُّ بِالعَقَارِ. 1.""رَهْنٌ عَقَارِيٌّ"" : رَهْنُ مِلْكٍ ثَابِتٍ. 2.""ضَرِيبَةٌ عَقَارِيَّةٌ"" : ضَرِيبَةٌ مُخْتَصَّةٌ بِالأَمْلاَكِ."	
52	عَفَوِيٌّ		عفو					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"عَفَوِيٌّ-عَفَوِيٌّ، عَفَوِيَّةٌ [ع ف و]. ""عَفَوِيَّةُ عَمَلٍ"" : تِلْقَائِيَّتُهُ."	
53	عَصِيٌّ		عصي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". 1.""وَلَدٌ عَصِيٌّ"" : عَاصٍ. 2.""عَصِيٌّ فِي مُعَامَلَتِهِ"" : شَدِيدُ البَأْسِ. ""أَرَاكَ عَصِيَّ الدَّمْعِ شِيمَتُكَ الصَّبْرُ"". (أبو فراس الحمداني)."	
54	عَصَبِيٌّ		عصب					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"عَصَبِيٌّ-عَصَبِيٌّ، ةٌ [ع ص ب]. 1.""هُوَ عَصَبِيُّ الْمِزَاجِ"": سَرِيعُ الانْفِعَالِ، حَادُّ الطَّبْعِ. ‎""بِهِ مَرَضٌ عَصَبِيٌّ"". 2.""الْجِهَازُ العَصَبِيُّ"" : جِهَازُ الأَعْصَابِ فِي جِسْمِ الإِنْسَانِ يُدِيرُ الوَظَائِفَ الْحَيَاتِيَّةِ وَيُنَسِّقُهَا وَيَسْتَقْبِلُ مُعْطَيَاتِ الْحَوَاسِّ وَيُؤَمِّنُ الْحَرَكَةَ."	
55	مَعْزِيٌّ		عزي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						".""رَجُلٌ مَعْزِيٌّ"": بَخيلٌ أشَدَّ البُخْلِ يُكَدِّسُ المالَ ولا يُنْفِقُهُ."	
56	عَرَضِيٌّ		عرض					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"عَرَضِيٌّ-عَرَضِيٌّ، ةٌ [ع ر ض]. ""أَمْرٌ عَرَضِيٌّ"" : مَا يَحْدُثُ صِدْفَةً وَ هُوَ طَارِئٌ عَلَيْهِ وَزَائِلٌ."	
57	طُفَيْلِيٌّ		طفل					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". 1.""رَجُلٌ طُفَيْلِيٌّ"" : مَنْ يَحْضُرُ وَلِيمَةً دُونَ أَنْ يُدْعَى إِلَيْهَا، وَالكَلِمَةُ مَنْسُوبَةٌ إِلَى رَجُلٍ اِسْمُهُ طُفَيْلٌ عُرِفَ بِشَرَهِهِ. 2.""اِنْتَشَرَتِ النَّبَاتَاتُ االطُّفَيْلِيَّةُ فِي الْحَدِيقَةِ"" : حَشَائِشُ لاَ نَفْعَ فِيهَا، تَلْتَصِقُ بِسِيقَانِ النَّبَاتَاتِ وَجُذُورِ الأَشْجَارِ وَقَدْ تَمْنَعُهَا مِنَ النُّمُوِّ الطَّبِيعِيِّ. 3.""حَيَوَانَاتٌ طُفَيْلِيَّةٌ"" : مِثْلُ القُمَّلِ وَالبَرْغُوثِ وَمَا إِلَى ذَلِكَ مِنَ الْحَشَرَاتِ."	
58	صَلِيبِيٌّ		صلب					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						. 1.: مَنِ اشْتَرَكَ فِي الْحَرْبِ الصَّلِيبِيَّةِ. 2.: مَنِ اشْتَرَكَ فِي صَلِيبِيَّةٍ.	
59	شَعْرَانِيٌّ		شعر					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"شَعْرَانِيٌّ-شَعْرَانِيٌّ، ةٌ [ش ع ر].""رَجُلٌ شَعْرَانِيٌّ"""	
60	مَسْرَحِيٌّ		سرح					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						".: مَا هُوَ مُخْتَصٌّ بِالْمَسْرَحِ. 1.""الفَنُّ الْمَسْرَحِيُّ"" : كُلُّ مَجَالٍ مُتَعَلِّقٍ بِالْمَسْرَحِ مِنْ إِخْرَاجٍ وَأَدَاءٍ وَإِضَاءةٍ. 2.""مُؤَلِّفٌ مَسْرَحِيٌّ"" : مَنْ يُؤَلِّفُ رِوَايَاتٍ تَمْثِيلِيَّ"	
61	سُدَاسِيٌّ		سدس					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"سُدَاسِيٌّ-سُدَاسِيٌّ، ةٌ [س د س]. 1. ""فِعْلٌ سُدَاسِيٌّ"" : فِعْلٌ مَزِيدٌ مِنْ سِتَّةِ أحْرُفٍ مِثْلَ اسْتَخْرَجَ. ""زَمْهَرِيرٌ"" :كَلِمَةٌ سُدَاسِيَّةٌ. 2. ""الْمُضَلَّعُ السُّدَاسِيُّ"" (هن) : مُكَوَّنٌ مِنْ سِتَّةِ أضْلُعٍ."	
62	رُومانْسِيٌّ		رومانسي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ج: ـون، ـات. : مَنْ يَعْتَمِدُ تَيَّارَ الحَرَكَةِ الرُّومانِسِيَّةِ.	
63	رُومِيٌّ		رومي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						ن. رُومانِيٌّ.	
64	رَسْمِيٌّ		رسم					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									". 1.""عَمَلٌ رَسْمِيٌّ"" : عَمَلٌ يَكْتَسِي صِبْغَةً حُكُومِيَّةً حَسَبَ الأُصُولِ الْمُقَرَّرَةِ. 2.""بَلاغٌ رَسْمِيٌّ"" : بَلاغٌ صَادِرٌ عَنِ السُّلُطَاتِ العُلْيَا فِي الدَّوْلَةِ. 3.""لِبَاسٌ رَسْمِيٌّ"" : لِبَاسٌ حَسَبَ الأُصُولِ الْمُقَرَّرَةِ. 4.""وَرَقَةٌ رَسْمِيَّةٌ"" : وَرَقَةٌ صَادِرَةٌ عَن إدَارَةٍ حُكُومِيَّةٍ. 5.""عُقُودٌ رَسْمِيَّةٌ"": عُقُودٌ تَحْمِلُ خَوَاتِمَ إدَارِيَّةً وَيُحَرِّرُهَا مُوَثِّقُونَ. 6.""رَسْمِيّاً"" : مِنَ الجَانِبِ الْمُتَعَلِّقِ بِالرَّسْمِيَّاتِ."	
65	رُسوبِيٌّ		رسب					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									رُسوبِيٌّ-رُسوبِيٌّ، ةٌ [ر س ب].: كُلُّ ما هُوَ مُرَكَّبٌ مِنَ الرُّسوبِ كَالأَتْرِبَةِ والأَحْجارِ.	
66	رَجْعِيٌّ		رجع					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""اِتَّخَذَ مَوْقِفاً رَجْعِيّاً"" : مُتَخَلِّفاً، أيْ مَنْ يَتَشَبَّثُ بِتَقَالِيدَ بَالِيَةٍ تَحُولُ دُونَ التَّقَدُّمِ. ""هُوَ رَجْعِيّ فِي سُلُوكِهِ""."	
67	رَادِيكالِيٌّ		راديكالي					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون، ـات. (فل). ""رَجُلٌ رَاديكَالِيٌّ"". مَنْسُوبٌ إلى الرَّاديكَالِيَّةِ."	
68	دَوْرِيٌّ		دور					مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									". 1.""قامَ الجُنْدُ بِدَوْرِيَّةٍ ليْلِيَّةٍ"" : اِسْتِطْلاعٌ، الجَوْلَةُ الَّتِي تُؤَدِّيها فِرْقَةٌ عَسْكَرِيَّةٌ أَوْ فِرْقَةٌ لِلْحِراسَةِ لِلْوُقوفِ على الأَحْوالِ وَاسْتِقْصاءِ الْمَعْلوماتِ. ""اِمْتَلأَتِ الطُّرُقُ بِالدَّوْرِيَّاتِ ف"	
69	دُنِياوِيٌّ		دنياوي					مذكر			مفرد			Ta	DnT				Tn									ن. دُنْيَوِيٌّ.	
70	اِخْتِيَارِيٌّ		خير					مذكر			مفرد			Ta	DnT	Pf			Tn									"اِخْتِيَارِيٌّ-اِخْتِيَارِيٌّ، ةٌ [خ ي ر]. 1. ""مَادَّةٌ اخْتِيَارِيَّةٌ فِي الامْتِحَانِ"" : يُمْكِنُ أوْ لا يُمْكِنُ الاخْتِبَارُ فِيهَا. 2. ""قُمْتُ بِعَمَلِي اخْتِيَارِيّاً"" : طَوْعاً، مِنْ تِلْقَاءِ نَفْسِي."	
71	اِختِصَاصِيٌّ		خصص					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						". ""هَذَا الطَّبِيبُ اخْتِصَاصِيٌّ فِي أَمْرَاضِ العُيُونِ"" : لَهُ مَعْرِفَةٌ دَقيقَةٌ بِكلِّ مَا يَتَعَلّقُ بِأمْرَاضِهَا، وَهُوَ مُتَفَرِّغٌ لَهَا."	
72	مَخْزَنِيٌّ		خزن					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"مَخْزَنِيٌّ-مَخْزَنِيٌّ، ةٌ [خ ز ن]. ""قَرَارٌ مَخْزَنِيٌّ"" : ق"	
73	أَجْنَبِيٌّ		جنب					مذكر			مفرد	+ون;ـأت;أجَانِبُ		Ta	DnT	Pf	PmS		Tn			ـو						". 1.""هَذَا الرَّجُلُ أجْنَبيٌّ عَنِ البَلَدِ"" : غَرِِيبٌ، إنْسَانٌ مِنْ بَلَدٍ آخَرَ. 2.""زَارَ بُلْدَاناً أَجْنَبِيَّةً كَثِيرَةً"" : بُلْدَانَ الآخَرِينَ."	
74	أجَانِبُ							مذكر			جمع		أَجْنَبِيٌّ														Non		
75	جَلِيٌّ		جلو					مذكر			مفرد			Ta	DnT				Tn									"جَلِيٌّ-جَلِيٌّ، ةٌ [ج ل و]. 1.""جَاءَ جَوَابُهُ جَلِيّاً"" : وَاضِحاً، بَيِّناً. ""كَانَتْ أَفْكَارُهُ جَلِيَّةً لاَ غُمُوضَ فِيهَا"" ""جَلِيٌّ أَنَّ النَّصْرَ آتٍ"". 2.""إِنَاءٌ جَلِيٌّ"" : مَصْقُولٌ. 3.""جَلِيَّةُ الأَمْرِ"": حَقِيقَتُهُ. 4.""لَهُ عَيْنٌ جَلِيَّةٌ"" : نَافِذَةٌ، بَصِيرَةٌ. 5.""حَقِيقَةٌ جَلِيَّةٌ"": حَقِيقَةٌ سَاطِعَةٌ."	
76	جَبْرِيٌّ		جبر					مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						جَبْرِيٌّ، ةٌ - [ج ب ر]. : مَنْ كَانَ عَلَى مَذْهَبِ الْجَبْرِيَّةِ وَمُعْتَنِقِيهِ. 	
